"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15","2_1","3_1"
"8ec15bc",-10859.87231206894,"unknown",-10853.224918365479,-10847.841897726059,0.0,6.026918888092041,7.611950635910034,15.070143938064575,23.695586919784546,30.915226459503174,42.223637342453,"unknown",48.660080671310425,54.04909110069275,56.80341696739197,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",62.591992139816284,"unknown","unknown",69.37880516052246,"",""
"6c8906b",-545931.1461904049,"unknown",-545925.2873461246,-545919.8011889458,0.0,6.685182809829712,12.362058401107788,20.347261905670166,28.05905246734619,34.288020610809326,50.39495038986206,"unknown",57.38984990119934,63.208507776260376,65.30157804489136,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",72.38604378700256,"unknown","unknown",78.11884713172913,"",""
"dae9b13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4828266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"614fc3f",-35891.64428138733,"unknown",-35886.05913090706,-35879.50998187065,0.0,6.201073884963989,11.413312673568726,19.248798370361328,49.988210916519165,56.088606119155884,73.09096932411194,"unknown",78.86126613616943,85.27454018592834,87.45493245124817,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",94.22918200492859,"unknown","unknown",100.21803593635559,"",""
"a300755",-48712.788236141205,"unknown",-48705.99237585068,-48699.99349141121,0.0,5.715281248092651,9.372219562530518,17.051491260528564,24.895718574523926,31.48869276046753,37.65026903152466,"unknown",43.367536783218384,50.12310338020325,51.511839628219604,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",56.894540548324585,"unknown","unknown",64.06076097488403,"",""
"802d704",-453340.99563622475,"unknown",-453335.600389719,-453329.2556092739,0.0,6.621432304382324,13.74539065361023,21.537107467651367,34.19587993621826,39.98242259025574,49.40762114524841,"unknown",56.05198359489441,61.56977462768555,64.52799034118652,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",69.93872261047363,"unknown","unknown",77.33754658699036,"",""
"e892cd4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ac42d69",-2411.784683227539,"unknown",-2406.002495288849,-2400.4988925457,0.0,5.5310564041137695,11.078395366668701,18.950559854507446,142.87422609329224,149.5014042854309,171.8088390827179,178.04903531074524,"unknown",185.04745507240295,186.99173784255981,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",192.9439194202423,"unknown","unknown",200.036438703537,"",""
"7bb45d3",-598.9679961204529,"unknown",-592.5070064067841,-585.225195646286,0.0,6.000950336456299,8.384069919586182,16.267136573791504,29.248586416244507,34.967402935028076,52.20177435874939,57.76097011566162,"unknown",64.07678484916687,66.83855772018433,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",73.91014361381531,"unknown","unknown",79.64936757087708,"",""
"7622483",-69955.52834177017,"unknown",-69773.07654595375,-69591.76363348961,0.0,5.667048931121826,7.52549934387207,15.73065733909607,18.525067806243896,25.137847185134888,11685.029563188553,"unknown",11690.981776475906,11697.792235136032,12754.527078151703,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",12760.375406980515,"unknown","unknown",12767.675435066223,"",""
"730747e",-8218.740638017654,"unknown",-8035.799915075302,-7854.776342630386,0.0,6.10370659828186,11.73019790649414,20.16890525817871,30.905147075653076,37.762816429138184,49.85958814620972,"unknown",55.332067251205444,62.7573721408844,64.86595368385315,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",72.26249122619629,"unknown","unknown",77.84656810760498,"",""
