"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15","2_1"
"802d704",-82.94821453094482,"unknown",-76.24154829978943,-70.76214003562927,0.0,5.7104332447052,17.237860679626465,24.41449213027954,34.43395495414734,40.242894411087036,52.542144775390625,58.22762703895569,"unknown",63.936501026153564,67.92553114891052,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",73.48005318641663,"unknown","unknown",80.57548451423645,""
"e892cd4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ac42d69",-49350.41026210785,"unknown",-49344.086037158966,-49338.18116188049,0.0,5.4857094287872314,10.226075410842896,16.114726781845093,22.921188592910767,29.142215490341187,36.71951985359192,"unknown",42.26266837120056,47.6598756313324,54.15454363822937,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",59.671613693237305,"unknown","unknown",66.75406455993652,""
"7bb45d3",-588563.9889740944,"unknown",-588558.5618116856,-588551.7392058372,0.0,6.145250082015991,11.955824375152588,17.24211287498474,23.358349084854126,29.72716975212097,34.59956073760986,"unknown",40.30978488922119,46.16815638542175,49.510555028915405,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",55.60517597198486,"unknown","unknown",62.040971994400024,-478343.6840953827
"7622483","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"730747e",-29532.876108646393,"unknown",-29526.015130758286,-29519.967507839203,0.0,6.394155025482178,11.877495050430298,18.048686742782593,23.787216424942017,30.618619918823242,39.683969020843506,"unknown",46.505512714385986,52.77347278594971,54.64068365097046,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",60.92633605003357,"unknown","unknown",66.8049476146698,""
"07ff49d",-14.74180817604065,"unknown",-8.019372940063477,-1.1295855045318604,0.0,6.305280923843384,14.56722617149353,19.86527109146118,33.67467141151428,40.36644721031189,48.72875237464905,55.63445067405701,"unknown",61.958215951919556,63.20052146911621,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",69.16614246368408,"unknown","unknown",75.97885775566101,""
"22fdb61",-24499.363698005676,"unknown",-24492.67302632332,-24485.84082365036,0.0,5.797723770141602,11.235913753509521,18.328660488128662,24.606506824493408,31.350932121276855,43.44446682929993,"unknown",50.12412691116333,55.92626118659973,58.36694264411926,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",64.95508670806885,"unknown","unknown",70.39378309249878,""
"db046f2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99ee852",-89458.76207947731,"unknown",-89453.08020710945,-89446.8291900158,0.0,6.936686038970947,11.20021390914917,17.253195762634277,27.484495162963867,32.935744524002075,98.30356240272522,103.71940183639526,"unknown",110.54071712493896,112.24377131462097,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",118.48989629745483,"unknown","unknown",124.69355511665344,""
