"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","2_1","4_1","5_otro_1","3_1","7_otro_1"
"1b88f70",-1875.9018847942352,"unknown",-1869.8120234012604,-1864.0568387508392,0.0,5.635509967803955,17.627501964569092,24.50926399230957,31.665343523025513,37.77544689178467,65.62846684455872,"unknown","unknown",71.3283896446228,77.22102546691895,81.70538592338562,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",88.66007256507874,"","unknown",95.08004188537598,112.07266354560852,117.61111950874329,"unknown","unknown",122.97219181060791,124.70869493484497,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",131.13340139389038,"unknown","unknown",136.61379265785217,"","","","",""
"814517e",-6012.662256002426,"unknown",-6006.305394649506,-6000.2852556705475,0.0,6.751136064529419,46.864243030548096,55.793187618255615,106.57341575622559,112.32970476150513,127.09049081802368,132.75732111930847,"unknown","unknown",139.08460116386414,142.40505290031433,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",149.34697246551514,"","unknown",155.73304200172424,167.0683355331421,174.47001481056213,"unknown","unknown",181.14657068252563,234.52641797065735,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",240.8117835521698,"unknown","unknown",247.38157415390015,"","","","",""
"53deb5c",-233616.80622577667,"unknown",-233610.3084590435,-233604.2949283123,0.0,5.5582873821258545,11.462570190429688,19.836215496063232,39.81848096847534,45.15527319908142,61.92521810531616,68.54282307624817,"unknown","unknown",74.11604118347168,77.3402931690216,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",82.69577312469482,"","unknown",89.57322359085083,113.52751755714417,119.09563446044922,"unknown","unknown",125.85325717926025,128.49863719940186,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",134.50343418121338,"unknown","unknown",140.94646501541138,"","","","",""
"e4cf342",-10376.085439682007,"unknown",-10369.031727552414,-10362.364740371704,0.0,7.202924728393555,15.597978830337524,24.382845163345337,48.634124517440796,55.3671555519104,97.83201122283936,"unknown",104.52911424636841,"unknown",111.60688614845276,114.60447764396667,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",120.07424473762512,"","unknown",127.13496160507202,156.86723041534424,"unknown","unknown",163.1500701904297,169.42450618743896,171.0253391265869,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",176.30001306533813,"unknown","unknown",182.0882430076599,"","","","",""
"c1a9909",-61.84990406036377,"unknown",-54.63467788696289,-49.37890672683716,0.0,6.857530117034912,8.562138080596924,16.0978524684906,39.94366645812988,47.28713631629944,364.7505133152008,"unknown","unknown",371.8115131855011,377.6044075489044,379.6515076160431,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",386.8232755661011,"","unknown",393.5770664215088,402.0408389568329,"unknown","unknown",409.3516230583191,415.7650647163391,523.7789919376373,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",530.2605679035187,"unknown","unknown",536.0619947910309,"","","","",""
"844ab34",-962.9472448825836,"unknown",-956.9608626365662,-951.0097975730896,0.0,5.51237940788269,15.518310308456421,22.259899139404297,38.75285887718201,44.59316372871399,123.6962480545044,129.03686022758484,"unknown","unknown",134.93120050430298,138.4719157218933,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",144.98120522499084,"","unknown",150.81885814666748,176.69284987449646,181.89011454582214,"unknown","unknown",188.16291975975037,191.3780438899994,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",198.17184948921204,"unknown","unknown",204.01227140426636,"","","","",""
"5f84339",-1229469.905633688,"unknown",-1229463.3530364037,-1229457.0986566544,0.0,6.440940618515015,12.924830675125122,20.465386152267456,40.46534824371338,46.59659385681152,58.095717430114746,64.224130153656,"unknown","unknown",70.90705895423889,73.36732912063599,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",80.39208221435547,"","unknown",86.96814894676208,94.90838479995728,101.35430264472961,"unknown","unknown",107.43164896965027,113.40697646141052,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",118.83549857139587,"unknown","unknown",125.03622364997864,-1048060.3941266537,"","","",""
"32980f8",-537.6586804389954,"unknown",-531.9349811077118,-525.9495615959167,0.0,6.619587659835815,8.966816663742065,17.6224582195282,23.59192395210266,29.704955101013184,49.36712861061096,55.99112606048584,"unknown","unknown",62.19528865814209,64.29360890388489,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",69.6291913986206,"","unknown",75.24326634407043,84.23128533363342,90.46545743942261,"unknown","unknown",96.77823853492737,98.36879324913025,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",104.34645247459412,"unknown","unknown",109.63546705245972,"","","","",""
"fc2538d",-1041.0523192882538,"unknown",-1035.8003923892975,-1029.3385155200958,0.0,7.203353643417358,1180.7890801429749,1189.236632823944,1196.53631067276,1203.4529910087585,1217.9499444961548,1224.212485551834,"unknown","unknown",1231.3905732631683,1236.9457559585571,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",1242.5380997657776,"","unknown",1248.4480047225952,1269.6303935050964,1275.5206899642944,"unknown","unknown",1280.759136915207,1282.5701081752777,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",1288.0750336647034,"unknown","unknown",1294.770817041397,"","","","",""
"4c228f6",-5501.512446880341,"unknown",-5494.597288608551,-5489.221776008606,0.0,5.523372411727905,12.331591367721558,19.566847562789917,27.877665042877197,34.53155708312988,42.996387004852295,50.004557847976685,"unknown","unknown",56.95884609222412,62.888702392578125,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",68.24763941764832,"","unknown",74.26905918121338,81.07969522476196,87.7356276512146,"unknown","unknown",94.5041971206665,96.5540976524353,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",103.60798692703247,"unknown","unknown",110.93992900848389,"","","","",""
"747ce5f",-2390.151465177536,"unknown",-2382.9301664829254,-2376.8984944820404,0.0,6.9146833419799805,10.81625247001648,18.00383949279785,30.30561351776123,36.165345668792725,58.1732075214386,65.00505423545837,"unknown","unknown",70.27908253669739,72.19658422470093,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",79.69541478157043,"","unknown",86.80516338348389,103.07240176200867,"unknown",110.20329451560974,"unknown",116.56967520713806,119.53253030776978,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",124.76361107826233,"unknown","unknown",130.3242223262787,"","","","",""
"6ab42f2",-4453.486628770828,"unknown",-4447.019912958145,-4440.932530164719,0.0,24.63643217086792,39.70525336265564,49.1985969543457,59.059475898742676,65.33161926269531,71.71927690505981,77.64190411567688,"unknown","unknown",84.1859884262085,104.87520790100098,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",110.71405863761902,"","unknown",116.69222807884216,392.945538520813,398.8268790245056,"unknown","unknown",404.24666953086853,448.58353900909424,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",454.57981061935425,"unknown","unknown",461.4260196685791,"","","","",""
"41f2447",-5976.6207501888275,"unknown",-5969.9384598731995,-5963.006536722183,0.0,7.548112630844116,12.672245502471924,20.50501012802124,32.597259759902954,39.04940724372864,53.483858823776245,"unknown","unknown",60.53076481819153,67.19382286071777,69.94206714630127,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",75.63845872879028,"","unknown",82.00169682502747,91.72524952888489,"unknown","unknown",98.0863037109375,103.84981179237366,106.06017518043518,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",112.80312871932983,"unknown","unknown",119.5673155784607,"","","","",""
"5bf619a",-4335.301340818405,"unknown",-4329.329469680786,-4323.896158456802,0.0,6.809567451477051,16.145180463790894,22.933088064193726,49.699767112731934,55.31922459602356,129.77452206611633,"unknown","unknown",137.25044703483582,143.44506883621216,148.04980492591858,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",154.00938415527344,"","unknown",160.12616324424744,243.3211259841919,"unknown",248.7098937034607,"unknown",254.3821837902069,256.5874409675598,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",263.58611392974854,"unknown","unknown",269.91931223869324,"","","","",""
"a123713",-14979.782837629318,"unknown",-14973.257091760635,-14966.72830915451,0.0,7.02988862991333,13.209897756576538,21.52337956428528,42.677555322647095,49.10149264335632,65.68324899673462,71.71480894088745,"unknown","unknown",77.54854035377502,80.18502569198608,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",86.4638454914093,"","unknown",93.33009839057922,109978.45776128769,"unknown",109984.11552405357,"unknown",109990.4961104393,109992.50074362755,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",109997.96771168709,"unknown","unknown",110004.4221110344,"","","","",""
"41011fc",-1753.9898891448975,"unknown",-1748.087675333023,-1741.0588541030884,0.0,6.544536590576172,8.391285181045532,15.364203929901123,20.55739665031433,26.312939882278442,38.68998885154724,44.78444457054138,"unknown","unknown",50.54027509689331,52.19266080856323,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",58.15022683143616,"","unknown",63.79373908042908,309.55245661735535,315.2077181339264,"unknown","unknown",321.98659777641296,6831.623643398285,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",6838.2753167152405,"unknown","unknown",6845.240206241608,"","","","",""
"4997357",-69574.445053339,"unknown",-69568.78844165802,-69563.12981390953,0.0,5.528264999389648,9.8811616897583,16.67007327079773,25.009761095046997,30.45845603942871,44.15755772590637,50.45714735984802,"unknown","unknown",57.415135860443115,59.09576463699341,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",64.25789642333984,"","unknown",70.41290974617004,83.98775100708008,89.85964274406433,"unknown","unknown",96.19364190101624,98.07793951034546,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",104.67748808860779,"unknown","unknown",110.49319100379944,"","","","",""
"5455b1d",-12592.342438220978,"unknown",-12585.582160711288,-12578.818204641342,0.0,7.087541341781616,19.705913543701172,28.28035283088684,40.68711256980896,47.82970476150513,168.26944780349731,"unknown","unknown",173.55053901672363,179.20644116401672,181.24662804603577,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",186.71051239967346,"","unknown",192.52461671829224,344.5357594490051,351.7495152950287,"unknown","unknown",358.69771003723145,361.2254705429077,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",366.45352697372437,"unknown","unknown",372.8059184551239,"","","","",""
"f52861b",-56184.20747113228,"unknown",-56178.58761334419,-56172.12785959244,0.0,6.299516439437866,32185.08770775795,32192.66692852974,32205.416964530945,32211.749317884445,32222.755535125732,32228.45819926262,"unknown","unknown",32235.109605789185,32236.891685009003,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",32242.38892197609,"","unknown",32248.282989501953,33323.536720991135,33330.22645020485,"unknown","unknown",33336.77143263817,33341.70729088783,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",33347.523324251175,"unknown","unknown",33352.89093828201,"","","","",""
"d8ecf99",-8455.573781728745,"unknown",-8448.873506784439,-8441.55628657341,0.0,6.749168157577515,31.564253330230713,39.59948372840881,51.900386333465576,57.771416664123535,94.86792540550232,"unknown",100.44938850402832,"unknown",106.92827463150024,109.8908371925354,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",116.315842628479,"","unknown",122.82622766494751,145.5509171485901,"unknown","unknown",151.68021893501282,157.85173392295837,160.59248423576355,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",167.77408361434937,"unknown","unknown",174.69307589530945,"","","","",""
"466a0ab",-126894.57646131516,"unknown",-126888.83288359642,-126881.6818292141,0.0,6.1946985721588135,11.492159605026245,19.859816074371338,26.50109553337097,33.24130725860596,44.311880588531494,49.81120276451111,"unknown","unknown",56.090866565704346,59.43450331687927,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",64.78110885620117,"","unknown",70.9798698425293,80.35306024551392,85.85820317268372,"unknown","unknown",91.82326698303223,93.97945594787598,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",100.40173554420471,"unknown","unknown",107.14393496513367,"","","","",""
